NUM_ID,ID,set,Extractor,Host.species,Host.family,Host.order,Host.class,Host.phyla,Host.kingdom,Host.Age,Habitat,Water,Migration,Thermal.biology,Disease.species,Disease.isolate,Disease.type,Detection.method,Detection.Detail,Transmission.mode,ecto.endo.parasite,Latitude,Longitude,Location,Month.s.,Year,Date,Span,n,Infected,Prevalence,Paper,Full.citation,Longterm.tmp,bio7,Longterm.pre,Monthly.tmp,Monthly.pre,Uninfected,abslat
6313,DS.702,DS,SS,Bombus impatiens,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,36.1,-94.44,"AR08.site01, AR, USA",July,2008,200807,1,4,0,0,Cameron et al 2011,,14.3,37.3,1159,26.3,884,4,36.1
6314,DS.706,DS,SS,Bombus pensylvanicus,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,36.1,-94.44,"AR08.site01, AR, USA",July,2008,200807,1,5,0,0,Cameron et al 2011,,14.3,37.3,1159,26.3,884,5,36.1
6315,FI.2782,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,34.1,-94.38,"De Queen Lake, , Arkansas",March,2003,200301,1,6,6,1,US fish disease surveying,,16.2,36.4,1334,4.1,74,0,34.1
6317,FI.2149,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Cell Line: Bluegill Fry",direct,endoparasite,39.01,-94.34,"Blue Springs Lake, , Missouri",May,2003,200305,1,6,4,0.666667,US fish disease surveying,,12.4,39.7,975,17.8,939,2,39.01
6319,FI.2497,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Cell Line: Bluegill Fry",direct,endoparasite,38.96,-94.33,"Lake Jacomo, , Missouri",May,2003,200305,1,6,5,0.833333,US fish disease surveying,,12.3,39.7,984,18.3,1002,1,38.96
6321,FI.2930,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Cell Line: Bluegill Fry",direct,endoparasite,39.02,-94.31,"Lake Tapawingo, , Missouri",May,2003,200305,1,4,4,1,US fish disease surveying,,12.3,39.6,983,17.8,939,0,39.02
6323,DS.871,DS,SS,Bombus bimaculatus,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,44.27,-94.21,"MN08.site04, MN, USA",August,2008,200808,1,2,0,0,Cameron et al 2011,,6.8,45.3,739,21.4,588,2,44.27
6324,DS.879,DS,SS,Bombus impatiens,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,44.27,-94.21,"MN08.site04, MN, USA",August,2008,200808,1,1,0,0,Cameron et al 2011,,6.8,45.3,739,21.4,588,1,44.27
6325,DS.703,DS,SS,Bombus impatiens,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,35.82,-94.16,"AR08.site02, AR, USA",July,2008,200807,1,67,0,0,Cameron et al 2011,,13.7,35.3,1218,26.6,908,67,35.82
6326,DS.707,DS,SS,Bombus pensylvanicus,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,35.82,-94.16,"AR08.site02, AR, USA",July,2008,200807,1,1,0,0,Cameron et al 2011,,13.7,35.3,1218,26.6,908,1,35.82
6327,BD.6249,BD,CR,Pseudacris crucifer,Hylidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,31.333,-94.083,"Davy Crockett National Forest, Houston County, Texas, USA",March,2010,201003,1,21,18,0.86,Saenz et al. 2015,,18.2,32.9,1286,13.2,657,3,31.333
6328,BD.6251,BD,CR,Pseudacris crucifer,Hylidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,31.333,-94.083,"Davy Crockett National Forest, Houston County, Texas, USA",March,2010,201003,1,7,4,0.57,Saenz et al. 2015,,18.2,32.9,1286,13.2,657,3,31.333
6329,BD.6252,BD,CR,Pseudacris crucifer,Hylidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,31.333,-94.083,"Davy Crockett National Forest, Houston County, Texas, USA",March,2010,201003,1,21,11,0.52,Saenz et al. 2015,,18.2,32.9,1286,13.2,657,10,31.333
6330,BD.6254,BD,CR,Pseudacris crucifer,Hylidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,31.333,-94.083,"Davy Crockett National Forest, Houston County, Texas, USA",March,2010,201003,1,10,2,0.2,Saenz et al. 2015,,18.2,32.9,1286,13.2,657,8,31.333
6331,DS.874,DS,SS,Bombus bimaculatus,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,44.3,-94.04,"MN09.site01, MN, USA",July,2009,200907,1,22,0,0,Cameron et al 2011,,6.7,45.6,746,20.2,742,22,44.3
6332,DS.882,DS,SS,Bombus impatiens,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,44.3,-94.04,"MN09.site01, MN, USA",July,2009,200907,1,1,0,0,Cameron et al 2011,,6.7,45.6,746,20.2,742,1,44.3
6333,FI.1052,FI,NA,Micropterus punctulatus,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,34.13,-94,"Dierks Lake, , Arkansas",November,2005,200501,1,19,5,0.263158,US fish disease surveying,,15.7,36.2,1399,7.5,1623,14,34.13
6334,FI.484,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,34.13,-94,"Dierks Lake, , Arkansas",November,2005,200501,1,30,4,0.133333,US fish disease surveying,,15.7,36.2,1399,7.5,1623,26,34.13
6335,FI.419,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,33.7,-93.97,"Millwood Lake, , Arkansas",September,2003,200312,1,60,7,0.116667,US fish disease surveying,,17.3,34,1253,7.9,692,53,33.7
6336,FI.344,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.87,-93.93,"Toledo Bend Reservoir, , Texas",September,2004,200401,1,50,5,0.1,US fish disease surveying,,18,33.5,1258,9.6,1297,45,31.87
6337,FI.581,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.89,-93.92,"Toledo Bend Reservoir, , Louisiana",October,2005,200501,1,6,1,0.166667,US fish disease surveying,,18,33.5,1252,11,801,5,31.89
6338,FI.482,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.89,-93.9,"Toledo Bend Reservoir, , Louisiana",September,2005,200512,1,60,8,0.133333,US fish disease surveying,,17.9,33.4,1256,9,742,52,31.89
6339,FI.547,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.89,-93.9,"Toledo Bend Reservoir, , Louisiana",September,2007,200701,1,20,3,0.15,US fish disease surveying,,17.9,33.4,1256,8,1831,17,31.89
6340,FI.1593,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.89,-93.9,"Toledo Bend Reservoir, , Louisiana",September,2008,200803,1,4,2,0.5,US fish disease surveying,,17.9,33.4,1256,15.4,904,2,31.89
6341,FI.1502,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,36.36,-93.88,"Beaver Lake, , Arkansas",November,2003,200301,1,12,5,0.416667,US fish disease surveying,,13.9,37.4,1129,2,92,7,36.36
6342,FI.139,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.82,-93.87,"Toledo Bend Reservoir, , Texas",September,2007,200701,1,20,1,0.05,US fish disease surveying,,18,33.6,1266,8,1831,19,31.82
6343,FI.439,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.83,-93.85,"Toledo Bend Reservoir, , Louisiana",September,2008,200803,1,8,1,0.125,US fish disease surveying,,18,33.6,1266,15.4,904,7,31.83
6344,FI.418,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,32.49,-93.85,"Cross Bayou, , Louisiana",April,2002,200206,1,60,7,0.116667,US fish disease surveying,,18.3,32,1212,26.3,487,53,32.49
6345,FI.425,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.82,-93.84,"Toledo Bend Reservoir, , Louisiana",October,2005,200501,1,17,2,0.117647,US fish disease surveying,,18,33.6,1266,11,801,15,31.82
6346,FI.2757,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Epithelial papillima of Common Carp (20C)",direct,endoparasite,31.83,-93.84,"Toledo Bend Reservoir, , Louisiana",October,2009,200908,1,4,4,1,US fish disease surveying,,18,33.6,1266,28.4,606,0,31.83
6347,FI.2758,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Fathead Minnow (20C)",direct,endoparasite,31.83,-93.84,"Toledo Bend Reservoir, , Louisiana",October,2009,200908,1,4,4,1,US fish disease surveying,,18,33.6,1266,28.4,606,0,31.83
6348,FI.1192,FI,OS,Oncorhynchus mykiss,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Infectious Pancreatic Necrosis Virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Chinook Salmon Embryo (15C)",direct,endoparasite,36.43,-93.84,"White River, , Arkansas",August,2015,201508,1,3,1,0.333333,US fish disease surveying,,13.9,37.7,1122,24.8,1112,2,36.43
6349,MM.4228,MM,JC,Martes americana,Mustelidae,Carnivora,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Eucoleus aerophilus,,Helminth,,,direct,endoparasite,51.05,-93.82,"Red Lake, Ontario, Canada",October - January,1992,199210,4,73,5,0.068493,Seville and Addison 1995,"Seville, R. S., and E. M. Addison. 1995. Nongastrointestinal Helminths in Marten (Martes Americana) from Ontario, Canada. Journal of Wildlife Diseases 31:529-533.",0.4,50.8,615,-9.1,310.5,68,51.05
6353,FI.235,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.62,-93.77,"Toledo Bend Reservoir, , Louisiana",October,2004,200401,1,40,3,0.075,US fish disease surveying,,18,33.5,1294,9.6,1297,37,31.62
6354,FI.1984,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Epithelial papillima of Common Carp (20C)",direct,endoparasite,31.7,-93.77,"Toledo Bend Reservoir, , Louisiana",May,2010,201009,1,10,6,0.6,US fish disease surveying,,17.9,33.5,1288,26.4,325,4,31.7
6355,FI.1985,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Fathead Minnow (20C)",direct,endoparasite,31.7,-93.77,"Toledo Bend Reservoir, , Louisiana",May,2010,201009,1,10,6,0.6,US fish disease surveying,,17.9,33.5,1288,26.4,325,4,31.7
6356,FI.580,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.66,-93.75,"Toledo Bend Reservoir, , Louisiana",September,2008,200803,1,6,1,0.166667,US fish disease surveying,,17.9,33.5,1298,15.4,904,5,31.66
6357,FI.920,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,34.15,-93.72,"Narrows Dam, , Arkansas",April,2003,200312,1,60,15,0.25,US fish disease surveying,,15.7,35.8,1431,7,684,45,34.15
6358,FI.1166,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.48,-93.71,"Toledo Bend Reservoir, , Louisiana",September,2008,200803,1,3,1,0.333333,US fish disease surveying,,18.2,33.3,1310,15.7,934,2,31.48
6359,FI.197,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.52,-93.71,"Toledo Bend Reservoir, , Louisiana",September,2007,200701,1,30,2,0.066667,US fish disease surveying,,18.1,33.4,1304,8,1831,28,31.52
6360,FI.110,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.56,-93.71,"Toledo Bend Reservoir, , Louisiana",October,2005,200512,1,49,2,0.040816,US fish disease surveying,,18,33.5,1304,9,742,47,31.56
6361,FI.198,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,32.65,-93.71,"Black Bayou Reservoir, , Louisiana",April,2002,200204,1,60,4,0.066667,US fish disease surveying,,18.1,32.3,1211,20.2,918,56,32.65
6362,FI.62,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.56,-93.7,"Toledo Bend Reservoir, , Louisiana",October,2004,200401,1,30,1,0.033333,US fish disease surveying,,17.9,33.4,1313,9.6,1297,29,31.56
6363,FI.1167,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.59,-93.7,"Toledo Bend Reservoir, , Louisiana",September,2008,200803,1,3,1,0.333333,US fish disease surveying,,18,33.4,1306,15.4,904,2,31.59
6364,FI.196,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.44,-93.69,"Toledo Bend Reservoir, , Louisiana",September,2007,200701,1,15,1,0.066667,US fish disease surveying,,18.1,33.1,1323,8.6,1938,14,31.44
6365,FI.2306,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,30.22,-93.68,"Sabine River, , Louisiana",July,2002,200208,1,15,11,0.733333,US fish disease surveying,,19.4,29.2,1470,28.3,2056,4,30.22
6366,FI.195,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.42,-93.68,"Toledo Bend Reservoir, , Louisiana",September,2005,200512,1,30,2,0.066667,US fish disease surveying,,18.1,33.1,1323,9.7,887,28,31.42
6367,FI.228,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.42,-93.68,"Toledo Bend Reservoir, , Louisiana",October,2004,200401,1,28,2,0.071429,US fish disease surveying,,18.1,33.1,1323,10.2,1359,26,31.42
6368,DS.857,DS,SS,Bombus pensylvanicus,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,32.53,-93.68,"LA09.site01, LA, USA",June,2009,200906,1,8,0,0,Cameron et al 2011,,18.2,31.8,1187,28,338,8,32.53
6369,DS.905,DS,SS,Bombus pensylvanicus,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,36.96,-93.68,"MO09.site03, MO, USA",August,2009,200908,1,24,5,0.208333,Cameron et al 2011,,12.8,37.9,1110,23.9,876,19,36.96
6370,FI.1081,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.53,-93.67,"Toledo Bend Reservoir, , Louisiana",November,2002,200211,1,60,17,0.283333,US fish disease surveying,,18.1,33.4,1314,12.7,1248,43,31.53
6371,FI.1643,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Swim Bladder/Spleen/Kidney, Cell Line: Bluegill Fry",direct,endoparasite,40.41,-93.66,"Lake Paho, , Missouri",May,2003,200305,1,6,3,0.5,US fish disease surveying,,10.4,41.9,926,16,1144,3,40.41
6373,FI.161,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.4,-93.65,"Toledo Bend Reservoir, , Louisiana",October,2004,200401,1,38,2,0.052632,US fish disease surveying,,18.2,33.2,1329,10.2,1359,36,31.4
6374,FI.1378,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.52,-93.65,"Toledo Bend Reservoir, , Louisiana",October,2005,200512,1,11,4,0.363636,US fish disease surveying,,18,33.3,1319,9,742,7,31.52
6375,FI.194,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.4,-93.64,"Toledo Bend Reservoir, , Louisiana",September,2005,200512,1,30,2,0.066667,US fish disease surveying,,18.2,33.2,1329,9.7,887,28,31.4
6376,FI.343,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.38,-93.63,"Toledo Bend Reservoir, , Louisiana",November,2005,200501,1,10,1,0.1,US fish disease surveying,,18.2,33.2,1329,11.7,895,9,31.38
6379,FI.577,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Epithelial papillima of Common Carp (20C)",direct,endoparasite,31.3,-93.61,"Toledo Bend Reservoir, , Louisiana",October,2009,200908,1,6,1,0.166667,US fish disease surveying,,18.3,32.8,1350,28.3,728,5,31.3
6380,FI.578,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Cell Line: Fathead Minnow (20C)",direct,endoparasite,31.3,-93.61,"Toledo Bend Reservoir, , Louisiana",October,2009,200908,1,6,1,0.166667,US fish disease surveying,,18.3,32.8,1350,28.3,728,5,31.3
6381,FI.116,FI,NA,Micropterus salmoides,Centrarchidae,Perciformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Largemouth Bass virus,NA,Virus,Histopathology,"Spleen/Kidney, Culture: FHM/EPC",direct,endoparasite,31.3,-93.61,"Toledo Bend Reservoir, , Louisiana",September,2004,200401,1,47,2,0.042553,US fish disease surveying,,18.3,32.8,1350,10.2,1359,45,31.3
